movie_id,title,tags
12657,soul plane,following ridiculously awful flight leads pet death nashawn wade files lawsuit airline wins multimillion dollar settlement determined create better flying experience nashawn starts airline caters african american clientele going business tricked plane piloted smooth capt mack airline hits snag deal family elvis hunkee romance comedy blackpeople hip hop nightclub airplane chaos champagne tomarnold kevinhart methodman jessyterrero
8265,welcome to the sticks,living comfortable life salon de provence charming town south france julie feeling depressed philippe abrams post office administrator husband tries obtain transfer seaside town french riviera cost trouble caught red handed trying scam inspector philippe immediately banished distant unheard town bergues far north france comedy clocktower jealousy cheating provence lie southernfrance postman flush bias localspeciality jobtransfer northernfrance disabled dialect kadmerad danyboon zoéfélix danyboon
12410,good,rise national socialism germany regarded conspiracy madmen millions good people found society spiralling terrible chaos film illuminates terrors drama germany nazis nazism euthanasia viggomortensen jasonisaacs markstrong vicenteamorim
34647,enter the void,psychedelic tour life death seen entirely point view oscar nathaniel brown young american drug dealer addict living tokyo prostitute sister linda paz de la huerta oscar killed police bust gone bad spirit journeys past sees parents deaths present witnesses autopsy future looks sister grave fantasy drama prostitute hallucination stripclub afterlife surrealism drugtrip unsimulatedsex incest drugdeal psychedelic dmt newfrenchextremism drugs nathanielbrown pazdelahuerta cyrilroy gasparnoé
73935,vamps,modern day story focuses beautiful young vampires living good nightlife new york love enters picture choice jeopardize immortality comedy romance horror vampire love womandirector aliciasilverstone krystenritter sigourneyweaver amyheckerling
28178,hachi: a dog's tale,drama based true story college professor bond abandoned dog takes home drama family japanese loyalty humananimalrelationship friendship friends familyrelationships dog newspaperreporter familydog waiting richardgere joanallen jasonalexander lassehallström
185567,zulu,child ali neuman narrowly escaped murdered inkhata militant political party war nelson mandela african national congress mother survived carnage years survivors psychological scars remain crime drama thriller orlandobloom forestwhitaker conradkemp jérômesalle
264656,the homesman,women living edge american frontier driven mad harsh pioneer life task saving falls pious independent minded mary bee cuddy transporting women covered wagon iowa soon realizes daunting journey employs low life drifter george briggs join unlikely pair women head east waiting minister wife offered women group traverse harsh nebraska territories marked stark beauty psychological peril constant threat western drama dancing basedonnovel revenge nativeamerican violence wildwest driveninsane abusivemarriage refusedservices prisonwagon lostinthedesert buffaloskin hilaryswank tommyleejones gracegummer tommyleejones
35696,juwanna mann,basketball star booted nba court antics far poses woman joins wuba comedy drama sport basketball beautifulwoman hitincrotch crossdressing thestarspangledbanner jr kevinpollak jessevaughan
16351,ararat,variety characters close relatives distant strangers affected making film armenian genocide 1915 war drama destructionofacivilization turkey simonabkarian charlesaznavour christopherplummer atomegoyan
38717,madison,1971 air conditioner repairman boat enthusiast jim mccormick entertains desire legend record books gold cup hydroplane boat race improbably comes small town madison indiana immediately jim seizes opportunity enter contest motley crew fellow mechanics friends jim fixes old boat brings hope blighted industrial city written sujit varma action adventure drama sport independentfilm jimcaviezel jakelloyd marymccormack williambindley
18777,slow burn,district attorney ray liotta involved 24 hour showdown gang leader ll cool j time manipulated attractive assistant district attorney jolene blalock cryptic stranger mystery crime drama thriller rayliotta llcoolj mekhiphifer waynebeach
2110,wasabi,hubert french policeman sharp methods forced 2 months boss share view working methods goes japan work 19 years ago settle probate girlfriend left shortly marriage trace drama action comedy handcuffs hitman loveletter policeoperation japanesemafia golfclub brutalcop jeanreno ryokohirosue michelmuller gérardkrawczyk
9035,slither,small town taken alien plague turning residents zombies forms mutant monsters comedy horror sciencefiction smalltown mutant meteor meat alien violence parasite slug bodilydismemberment aftercreditsstinger duringcreditsstinger bodyhorror nathanfillion donthompson elizabethbanks jamesgunn
90,beverly hills cop,tough talking detroit cop axel foley heads rarified world beverly hills beat chevy nova investigate friend murder soon realizes stumbled complicated bungling rookie detective billy rosewood joins fish water axel shows west los angeles ropes action comedy crime california showdown undercover stripclub investigation weapon police smuggling swimmingpool gunfight mansion losangeles footchase artgallery carchase warehouse beverlyhills buddycomedy countryclub maverickcop detroitmichigan damselindistress barfight eddiemurphy judgereinhold johnashton martinbrest
771,home alone,year old kevin mccallister makes situation family unwittingly leaves christmas vacation pair bungling burglars set sights kevin house plucky kid stands ready defend territory planting booby traps galore adorably mischievous kevin stands ground frantic mother attempts race home comedy family holiday burglar homeinvasion mischief boobytrap homealone suburbanchicago mischievouschild christmas child macaulayculkin joepesci danielstern chriscolumbus
12154,three men and a baby,bachelors find forced care baby left guy girlfriends family comedy drama baby roommate bachelor party windeln solteros tomselleck steveguttenberg teddanson leonardnimoy
